S1,S2,S3,S4,default
0.4777981766256759,0.8828966976165583,0.5224674369409432,0.5703488343773135,0
0.4394696031922537,0.9269953599932332,0.7044292766777347,0.6624861748608246,0
0.7253893183649018,0.854552511365527,0.5417998986165682,0.5234166183494097,0
0.4565726740373846,0.8800441396045331,0.6505104762014756,0.7953017932488204,0
0.6368841917856249,0.9152650166051568,0.6628369135941958,0.7277213544338443,0
0.43009329619789316,0.9213832977649712,0.6862815156081307,0.5537552995189481,0
0.5113944784164848,0.9044238065814996,0.600362207205556,0.5645491359651161,0
0.6977540977078279,0.9202706024715585,0.6543257724341702,0.7697247284687068,0
0.34801867553848953,0.9079526276963935,0.42721266918236167,0.5251806934155314,1
0.5188558169018198,0.9213872374430607,0.5459236065559157,0.5316200004874261,0
0.6833483408710952,0.9032351289056672,0.6795061850911186,0.6661305109668103,0
0.5127681494207379,0.8824371662679504,0.6602577959900732,0.4708769588397381,0
0.6078378081074074,0.8697100785743526,0.5850869035371731,0.3,0
0.621831700622458,0.9050888908356262,0.694814792476379,0.6292489538973387,0
0.5161392913765768,0.9145550259467654,0.5459336537713488,0.6278558645592415,0
0.4092407219097902,0.9071477593912489,0.41560108341961377,0.45875925827398234,0
0.34730483077821783,0.8866223604959504,0.3969453527570954,0.799413257715101,0
0.6525713402579041,0.8579282727355033,0.7718080278650139,0.5943345219919858,0
0.5307766045735718,0.8985496075361499,0.6192848331981212,0.5340775803764869,0
0.4030450088599956,0.9317042911812856,0.49145693853380923,0.38550905296163945,0
0.8321512350978064,0.83237385595114,0.6117798565111244,0.7577799650501528,0
0.37828217802423014,0.8814917994880164,0.6589740097518708,0.6597086017423877,0
0.7759821794734132,0.8712934762769423,0.5538181827395549,0.6911121092674737,0
0.6384474326904344,0.8909511329130748,0.7393435255271189,0.6145080581620863,0
0.3717968297059791,0.8838874742359655,0.49174843241981364,0.4064787846839534,1
0.42105665436301587,0.8761022423168752,0.6845487268873974,0.7518188335825515,0
0.39627966456727826,0.9028465907436021,0.7855346633911967,0.527142833188081,0
0.737790218682549,0.9013669288500402,0.6478016866044364,0.882400092217974,0
0.3542410826825231,0.8580844716184167,0.28742927216095515,0.5118494704575873,1
0.4826477202549696,0.8608130840630746,0.5325649336612902,0.5697696612635059,0
0.6575890948992809,0.796170493700268,0.6736524957145874,0.8820894224636405,0
0.6051287412754323,0.30677200716375486,0.7023847050448673,0.8282888774519954,0
0.4850527454744648,0.8520605520943514,0.4134418335097405,0.6065665201474072,0
0.4784081752382715,0.9059107121831557,0.5965853812089763,0.6150373405888573,0
0.4611541960261808,0.8633634420466761,0.498710623969561,0.5417952461246137,1
0.47917464504310775,0.9098387460691665,0.6317844158571194,0.5145997952574891,0
0.42334370347009354,0.9124644874218408,0.6810284182062324,0.6359353014720122,0
0.43301348985934074,0.8648336915293202,0.4992328198026341,0.3,0
0.6975499986731994,0.9426982981143677,0.8619461781394842,0.8858014358394113,0
0.5837209144708096,0.8635528871355304,0.47747710898370915,0.6139381531597646,1
0.44770863592019894,0.9109792785083684,0.7521143252918185,0.6049387893794426,0
0.4363078069585422,0.8442765331911779,0.5195725907712951,0.5469477060388361,0
0.4801532416023747,0.8823329505402369,0.8484391045198322,0.5537523197886149,0
0.34901275154364814,0.9161715355909972,0.6586960778798787,0.3,0
0.47310005053207627,0.8870416010285513,0.6800865336763103,0.7443665707106105,0
0.27085471658279847,0.9308888224433196,0.5392476611282955,0.7396099028970884,0
0.3894436732454186,0.8844721273741433,0.5301787064100161,0.4536620591182994,1
0.32600273478476693,0.8644185483115068,0.4389400731071918,0.5974479867240672,1
0.47229065788893243,0.9059664306727744,0.6994075523724458,0.49067842231362013,0
0.7040388189196326,0.9293952529605964,0.5427047226847994,0.5921600063662621,0
0.7858097707594517,0.9131715723492918,0.7204564439463724,0.9250720004763535,0
0.46309482816918085,0.8906760042651505,0.5811724570997386,0.5884734516074391,0
0.4491343201320276,0.8990500751579585,0.5796850199553935,0.36164878587250715,1
0.3829351783609311,0.9080833413318545,0.6630995637451566,0.706503173172053,0
0.5483723496058464,0.9338830819578677,0.6656666598983711,0.49120954138351813,0
0.5692930691836072,0.8765302500248671,0.7620327625654284,0.5665120511255541,0
0.5253585164671073,0.8857191483694022,0.6725477525280015,0.7610182617338668,0
0.6395386744020055,0.9092460842852096,0.650561807019502,0.6783249276193011,0
0.48521363742151585,0.9492839034956716,0.41699423191767593,0.6855538621461132,0
0.4308318443836565,0.880262234334263,0.6530593126138823,0.4463163172960577,0
0.6341610932182737,0.8582156831915658,0.8040784240474125,0.8490225875118754,0
0.48144447316048383,0.9059697510129272,0.5942047684041325,0.4668046665121132,0
0.5298186025925636,0.8761620743130315,0.8710698418265079,0.7437874422382094,0
0.28131949976683535,0.880541604118724,0.4853081566555469,0.4483861194335452,1
0.618640984275989,0.9115708076726924,0.7603555757381,0.7943293063168657,0
0.7368232320274554,0.9065630727664127,0.7247239774662754,0.52532942770601,0
0.2921212629875918,0.8766244927220788,0.7047537319089618,0.6715506928336716,0
0.8883132712129088,0.9492526698351279,0.39250176639007417,0.7098766405664836,0
0.4145778428810456,0.9089232925335686,0.8423553667938647,0.5693428298892433,0
0.39233651730632546,0.9093252008134574,0.48263751849930675,0.3,0
0.6324564549532272,0.8944329884825137,0.48094137667585857,0.5147502708247551,0
0.3777101738519299,0.9338905517204403,0.45304606052018914,0.6825999900084492,0
0.4642221749180815,0.9023177999130003,0.7011885374632404,0.5474500406261396,0
0.5646805781352868,0.8787700855696422,0.7613280007084576,0.5124077213037428,0
0.41897102974872774,0.9115169274250133,0.5744220919368096,0.7104614628022805,0
0.4917958473281458,0.9120198278529439,0.7366676096410355,0.39520917470042227,0
0.4092321351257997,0.8961596639012163,0.665673977869328,0.7120200262352879,0
0.35697624869242395,0.8637544139541946,0.8512013602388002,0.6948268358502315,0
0.45738917370832516,0.9299239298982814,0.6508780439882903,0.48631264133388735,0
0.5034270965792988,0.9144150070228444,0.6738690098128022,0.6589922721105461,0
0.4402028101055585,0.8506340308731614,0.6016466105646907,0.6500859397530832,0
0.6733535618971624,0.8986785104487509,0.5925358933277918,0.8248247468095133,0
0.37970511050784234,0.9053498771281312,0.4566121360459696,0.4434392820965772,0
0.5632640622439002,0.9215561063085931,0.554628720190312,0.6544613678876248,0
0.3411464546373827,0.9105600796735778,0.6806394163725246,0.4933183479399049,0
0.4877710301328833,0.8811932998207244,0.6361594072094079,0.47868152994186997,0
0.469398313155042,0.887740300109688,0.6785765198194277,0.7238274078582174,0
0.3695852592454113,0.9335987968170965,0.7199770835895437,0.766845782259912,0
0.43876618086295127,0.8232428856808571,0.517664316713502,0.48168127954423473,0
0.4109734495132924,0.885266107148482,0.7435453770218563,0.6131903108250862,0
0.42954398568034624,0.9375387401741575,0.7038664653405888,0.6161909749481714,0
0.5694187338337795,0.897685736426162,0.8204876920067041,0.5873307265554256,0
0.5715597984247442,0.8890147928316059,0.7225839430547619,0.8019313710975846,0
0.3797162751208899,0.9097103925377508,0.47922211412997406,0.6712067547467584,0
0.4394223009831568,0.5000550834808177,0.579020654495736,0.6745989556749575,0
0.4343843454368903,0.8938485688560532,0.58600884667028,0.5313705510189649,0
0.4146471773740268,0.9158948102722144,0.7206578944033484,0.5252811706808953,0
0.44196776322249054,0.725762324666703,0.6046450845560007,0.4430824539461784,0
0.4368780819056953,0.8828281890375763,0.5893337242271866,0.5348067086177584,0
0.7826357057371084,0.9096673412834146,0.6602584977929244,0.719588120753189,0
0.6976069864974663,0.9563820096488445,0.8408921186395256,0.8893002078937005,0
0.4657432178704869,0.8883336645302582,0.5903835935505833,0.5221970220194345,0
0.4936916217436793,0.9060581097738528,0.4798605185259704,0.3,0
0.7362209615853121,0.9136534804659,0.5730628883359217,0.8366299496144557,0
0.6527346071857371,0.9145479845323685,0.6077084585855814,0.8523096732352167,0
0.4227322079395718,0.9295472072744602,0.5015037571145361,0.5330953020538348,0
0.36636491063878845,0.8853117179281411,0.6939310598995857,0.5382515577097104,0
0.40155663012109033,0.852638049714364,0.733921559790345,0.49848955316671384,0
0.6439629395371734,0.8802123019023768,0.5507363668101414,0.8281659658712179,0
0.4607430190590279,0.9076801525011844,0.6406206952390172,0.6586012419906948,0
0.585358046501594,0.8967842989179537,0.5952262292703847,0.4261219817105525,0
0.5570756829857102,0.922575984933302,0.5511289144904583,0.49553088628477177,0
0.43633241605198203,0.897593003454558,0.6189393718139382,0.6227194785733223,0
0.46545963627841713,0.7920928034154155,0.6247951603499963,0.5948385471702775,0
0.7103883933827436,0.8923316154459389,0.6027861483449887,0.7288925808511393,0
0.6307675476071477,0.8988786964703844,0.6596400673115032,0.5690895167261403,0
0.7875310482158062,0.8899943572228713,0.6053538002086383,0.7127824835524164,0
0.3456369147757028,0.8774007972232173,0.7540921648316246,0.6571890514466491,0
0.7592594258926382,0.9318683417904454,0.8572702306090416,0.807125682658663,0
0.4534832412529347,0.9286673349314458,0.49639716167431536,0.3,0
0.47204304897603055,0.881061526559423,0.5407213122076538,0.45431967351362024,0
0.5248822747487383,0.8499892576285997,0.39795615803348827,0.6585641939069422,1
0.5246637508625109,0.8828519652478255,0.5907323772281499,0.48934195078447223,0
0.4788384477713672,0.8974686512704189,0.5631514195856534,0.728947092589018,0
0.3531017785613082,0.8805327767984983,0.5152803301471112,0.515150852285255,0
0.34884216410821256,0.8813002785373032,0.6967632353571975,0.6362173731888767,0
0.4236807514831589,0.9159879765991781,0.6717016297079346,0.6779992539934288,0
0.683551966129087,0.8621950905887276,0.5547044882724065,0.727203537179649,0
0.4452471239960284,0.8876639077715964,0.6593032428435024,0.7260316436077128,0
0.49054902738555617,0.8991232700963785,0.7209182469488351,0.6696438071456916,0
0.5088469847478962,0.9089795958872771,0.735156531505709,0.6878434933679709,0
0.7168677195946994,0.9113834444221206,0.6013073679260051,0.6341995800842399,0
0.6973855462277352,0.9287120940646387,0.5985759479346706,0.6516424076265409,0
0.46366068629833224,0.89351159390974,0.5139884957915336,0.47255158447949563,0
0.5535713760313885,0.9004912377099632,0.4765555803861854,0.6960952367211253,0
0.45778280372162494,0.8970005184455208,0.533334563120864,0.3,0
0.23382431365666403,0.8652632479600468,0.5974962621299216,0.6118163666318815,1
0.6074376903379695,0.9035983178199019,0.6737035690067043,0.3,0
0.7032547388976738,0.836833176553579,0.6777939245334329,0.6375711400369835,0
0.36844060754001007,0.8619750695701675,0.48522605141860636,0.4785180037747803,0
0.7767953912299495,0.8741968990472795,0.5540223205841008,0.6340841671632589,0
0.45736560479605237,0.8828714000811451,0.7322701467190523,0.649218657952263,0
0.24758876289796658,0.8713328552145015,0.46814045450965763,0.6007067011233854,1
0.4240427646984173,0.9115797105113324,0.5683967830665605,0.5125026050854329,0
0.47630081255991064,0.8637272293701714,0.6371891635775415,0.6608758854800794,0
0.6644774801404043,0.19323981442551597,0.7687348711689453,0.6239681702754529,0
0.4655034051126743,0.8422798067652119,0.5519356151403528,0.510658504967819,0
0.41309579088296233,0.9009614397237165,0.5214152164349929,0.39661931327545585,0
0.5598925382737757,0.9828992789160094,0.5523483962282407,0.683950331541954,0
0.4804966807273867,0.8628888356905162,0.6008088677665407,0.5968554037732383,0
0.34487418755548177,0.8736873720815415,0.4092278922635607,0.5351434763579683,0
0.7628479717594432,0.9185294895148999,0.642844632751572,0.6396146795839657,1
0.5645400469649504,0.8180697855790846,0.8264723662194602,0.5920403206034142,0
0.6180101047207623,0.8966003624068352,0.6574867301107272,0.5899714367297393,0
0.653356667733022,0.7920965413969827,0.4854855637453727,0.7362784089828702,1
0.5406625418310667,0.9432907551201448,0.7057519768228027,0.6267753497902667,0
0.6290476946265178,0.9014234400396921,0.47852066641964064,0.8227485616276071,0
0.4103837069023131,0.9025017588304397,0.4692275594993331,0.3,0
0.5834465414232366,0.905564193364691,0.6440636501728566,0.4778136778719092,0
0.7222808043642659,0.8888025182914485,0.7448395844116743,0.8048410313384442,0
0.8316048425204441,0.9300765039114032,0.4711020556675651,0.6785821486516768,0
0.45147415408199537,0.9219144474454548,0.48350232074030225,0.699458419648489,0
0.4082977070651014,0.8863679780775942,0.5135542926574995,0.6187659877351079,0
0.43266489742371095,0.9320075038913985,0.6838173018505256,0.5468923724239798,0
0.22543712814811295,0.8634883901406528,0.5536901822051088,0.547060276266297,1
0.38215080220211983,0.8786600898492593,0.6298442505403469,0.6246751805408606,0
0.4630862889381349,0.9094099921343755,0.43750756757663467,0.49182929409388365,0
0.6963100470698809,0.8998800436121139,0.7312610416994009,0.8750808692501313,0
0.4408419798019733,0.9253722991403164,0.8136473718739904,0.6756191374480705,0
0.8151520002914909,0.8336669043503583,0.7377084031609769,0.7044518690225894,0
0.3859988614657338,0.8823970028495898,0.5834370211075192,0.678883988018085,0
0.42026018882226734,0.8622217593807879,0.7420636942582574,0.5692782283376701,0
0.624509054540596,0.8735220630847461,0.8205744672388805,0.7872322917311881,0
0.44507502965277324,0.8849192189890169,0.47699472558303846,0.6175511714428485,0
0.7369456323313957,0.7606993026678235,0.5054961273890876,0.5508667547071161,0
0.5110350321651227,0.9076805490920437,0.582973705683616,0.3,0
0.35674153634919076,0.8819353860748429,0.662139603746508,0.47622822385558256,0
0.37201967733976943,0.9301056910316827,0.5430177991771442,0.3,0
0.3687895554186739,0.8878986478300682,0.6399998400889104,0.6057656250123666,0
0.5499819215267436,0.8626803648636199,0.6537081690281356,0.6889276681807912,0
0.3463822578836925,0.8866845298794774,0.6055012053886778,0.4709860556464318,0
0.6517641527101145,0.8882284499613715,0.7844266977064772,0.7140089530464525,0
0.4258281888130314,0.8493876085827812,0.5842893370351397,0.7625012689953705,0
0.47979346289113434,0.9223603276617841,0.4471183985559401,0.6273803671104512,0
0.4963691281662622,0.8904715540145712,0.6502250741374992,0.479186713638863,0
0.5165655541011126,0.9181695755535736,0.7659436501255774,0.5724051890460579,0
0.7195700466594304,0.8962542592221421,0.6934812269995492,0.7351749885614617,0
0.3405887246065685,0.8751691750508959,0.6093673733923024,0.7047935774722784,0
0.7217551423782071,0.9260819527972644,0.49278720275598453,0.577187886718308,0
0.6445595346978277,0.9084400948630789,0.554444737580399,0.729934465476162,0
0.5861528719229357,0.856850253948305,0.7750468484539411,0.8309166357606802,0
0.7464465317412569,0.868066888693894,0.6688235800223964,0.73027631084683,0
0.5835043270976761,0.8670769405730547,0.580315571625054,0.7568097532179068,0
0.49681730614600883,0.8770278533524749,0.7480081872066087,0.7614175165909933,0
0.4961568558503664,0.888619865885997,0.7550869980694122,0.543326040684075,0
0.41869746407061387,0.9387133790470066,0.41119130927363257,0.4827916361487692,0
0.570651105081502,0.8988227925553249,0.5931537075304645,0.6148575801316676,0
0.3424798409395449,0.9132026543890204,0.6323171784013405,0.3860943924911867,0
0.4316348181223056,0.9048560962139751,0.4516323764080042,0.6361494728045812,0
0.3747276319499082,0.9086561109650972,0.4322347428412374,0.5273161468903649,0
0.6385042946066868,0.8286436077050432,0.725046755448113,0.7343015452886124,0
0.3988452058147035,0.9102671432460347,0.6397166891331212,0.4761416717896797,0
0.7497680782793033,0.9284124461908767,0.6705129796240854,0.790427076132193,0
0.42609990745125936,0.9371228574700005,0.5939728186355029,0.5809635189243882,0
0.4975563643912152,0.8323230880000895,0.5470668618275487,0.42043517010431997,0
0.5703667912212915,0.9051082599900493,0.7934241298171376,0.6776526490487403,0
0.3535545668082121,0.9186233091402511,0.5470694229640753,0.5300209782552869,0
0.38394402453470855,0.8792992551814378,0.5209744653605066,0.5787610795964171,0
0.44897963392285456,0.9270560774615195,0.6864375795447313,0.4054348749528305,0
0.6774018096260916,0.8436907793902375,0.7372695714509725,0.639995830348163,0
0.37912667529775834,0.8579772405379403,0.5614253374837445,0.3949843338234946,0
0.6447817225777219,0.923983485405713,0.7958592577368445,0.6002410043287212,0
0.37987737430759216,0.8508810700274271,0.5447754666176909,0.5408224087781086,0
0.3191782240240788,0.832511873541328,0.6965330560838906,0.4473381399470441,0
0.330016177092356,0.9128440642131967,0.7279458942860827,0.7298719473453728,0
0.8291693004401184,0.8709054838602024,0.6278277258208228,0.796083173093568,0
0.6052043292141206,0.9004635691872562,0.7551107040067306,0.5701134487816386,0
0.4920848362930923,0.9116985019594535,0.6039065063144171,0.6798092562190974,0
0.35657407722682233,0.8763800327485307,0.5189382656017931,0.43224356338080727,0
0.3778152052514393,0.8871876025760292,0.4437517374846226,0.48591206678805404,1
0.6238492061549755,0.891150481863352,0.47202737911727294,0.8088784375049165,0
0.44269868809227525,0.9071438034919581,0.5297185297284913,0.40553739203808215,0
0.7411217029645452,0.9131325444666221,0.6799361198857142,0.8195888132363891,0
0.3972479467613864,0.8900855318725365,0.5897546579880066,0.3,0
0.5205025621896286,0.8196017172695452,0.6109002247539748,0.6379371207003165,0
0.334533028470839,0.8914176773308833,0.582326553286401,0.4089280816687647,1
0.5066230144703373,0.8708452260783769,0.7427274645088595,0.6580775659313645,0
0.42156373557769816,0.8042704599416222,0.6462814098721287,0.5027763508152071,0
0.4057313158135697,0.8917779236185421,0.49053309190288624,0.6195803271307463,0
0.5794005632087709,0.9006426631240911,0.6208236858397383,0.6396765430351219,0
0.45677881570944956,0.9079746474640942,0.7102461634929638,0.5298364321240816,0
0.5222364410473552,0.9155824252754348,0.7206317549758258,0.5964645393163952,0
0.5324315440582204,0.8806941500287011,0.7289754992627591,0.7822070898973144,0
0.4627331188156055,0.10180038667315407,0.523308147457814,0.5817068057906238,1
0.6705254365363098,0.9292686546779714,0.5944820145507761,0.5860851012632151,0
0.34032831257786605,0.8970340302389319,0.4659919922579882,0.5463236533346456,0
0.46719036801392905,0.8304898276094164,0.5367331764627872,0.4782474730972329,0
0.48499228862579746,0.9069587060072397,0.6729884391695667,0.5344561221229126,0
0.4235261808617944,0.8437778845089217,0.5697158426740088,0.5833938976370433,0
0.5049444329630692,0.8777139166915887,0.6464489266222073,0.4627737313778948,0
0.42114845595992384,0.9119691975504631,0.40084281319777093,0.5185183853776987,0
0.3896036939252735,0.9085855030815337,0.7467420656629948,0.6532029393778584,0
0.45943438630660716,0.9157459141862367,0.6474642170783614,0.644603183185801,0
0.4534649475487355,0.9209570792590919,0.5270018259821254,0.3799633082657264,0
0.4183856633045461,0.8523366667852071,0.6493721597529184,0.5148558680566503,0
0.3093375543419679,0.8873846236036733,0.556641933868741,0.622990402491383,0
0.46000155622234296,0.9283769939128758,0.46262004335327994,0.5459264727025457,0
0.5666126403373428,0.8814185532571561,0.5680134759226733,0.6816989338713868,0
0.41808397676292364,0.907403579320498,0.46018718029907824,0.7299592510676083,0
0.3928439312611308,0.9008157199802775,0.340426227254468,0.4809440772855626,1
0.7626918646524365,0.7883194503930335,0.6795837289077757,0.7136694672810888,0
0.6116995409132107,0.9169596477246894,0.5670068352959797,0.8261694034882816,0
0.3655404140198991,0.918765101899804,0.5312962030970254,0.5979152727668477,0
0.6715234409047144,0.8885260789497413,0.4742493404755972,0.7258617994073646,0
0.3704716100618393,0.908191668817731,0.6847626858377478,0.707096135609613,0
0.8480038027602076,0.9136662746954243,0.6973529462783721,0.6707985700069489,0
0.3807742908680539,0.8862578952013567,0.8006506392379876,0.56525006751541,0
0.6648511014540783,0.9242597222987533,0.41382337898900334,0.3,0
0.3137113052200715,0.9083351049759705,0.5859830303865974,0.6211195053417056,0
0.28742566131068914,0.8538864436930753,0.4135860182053377,0.6396093073732375,1
0.8901042527132246,0.8603887675044448,0.5028283486537295,0.6455680900194072,0
0.43817882457228374,0.8904205841899882,0.809929060136225,0.67869818547207,0
0.38239266422784157,0.906943170969787,0.714744765609648,0.6144719111203625,0
0.4650769457565104,0.8934657241378734,0.3984945297904836,0.3,0
0.5118123465129059,0.8881165943813839,0.8898939865384398,0.7911523564698298,0
0.7773905657658418,0.8784983264559215,0.6646866923961835,0.5498869412173548,0
0.4353758670470653,0.9195994305861575,0.7115406156369509,0.5065253744650837,0
0.4679659593714732,0.9506155940697227,0.5603888773278768,0.6525752477190596,0
0.3896356817357125,0.8935722638204446,0.3570271607124514,0.6268568421049625,0
0.44782542399522907,0.9003279990818364,0.64960073861082,0.5332194383888187,0
0.6894095201479316,0.8828153864716188,0.5238791712984309,0.6770985010835264,0
0.3933477557559878,0.8919047668948714,0.6256356427559225,0.5688591572738202,0
0.4031881911787768,0.8716173020775995,0.5710862750179453,0.40373268634643156,1
0.4120029267644433,0.27502177953211737,0.5944828687521942,0.5261896004923864,0
0.6389228949666541,0.8959818235981678,0.6592955129215412,0.6210029828376895,0
0.49044717063359067,0.8910040791688376,0.5618461336340591,0.4521245870121022,0
0.6348392746696614,0.9094896464172693,0.6137628620499133,0.8090428689384588,0
0.3980835368015012,0.8972850441194007,0.6897792284873864,0.7090034339239941,0
0.7286635239760173,0.8751444923157496,0.7279731865955499,0.6262996704305147,0
0.40277331917185055,0.9065234981581365,0.769184617747623,0.780810723456015,0
0.4958817940021063,0.8998845994094129,0.4610193170155,0.5451842369281994,0
0.5002876238663745,0.8983279237160839,0.6409583721324132,0.3,0
0.6205956239687695,0.8795039989453848,0.6910744485103358,0.5422353807715474,0
0.5503110323264995,0.8579685978344471,0.45550189035939453,0.6689646255448557,0
0.4175101770536166,0.904252926251971,0.6254845544745442,0.5432264465876253,0
0.6453126535055621,0.9046563727248329,0.593681635179648,0.3,0
0.5233003632021132,0.8536899096147774,0.5942600733131769,0.4129307562422523,0
0.5515142903418462,0.8089367024743644,0.7617904089447077,0.5237304157191015,0
0.5695117311100879,0.9023998354109644,0.6107683431644748,0.49050539735114707,0
0.3438582002356656,0.8784862554391324,0.8532421210116745,0.7573230694404252,0
0.5858357327171073,0.9491467105891953,0.3912352037504558,0.7727853577577053,1
0.45080581823942745,0.848607749520569,0.47225941432530305,0.4578989236522185,0
0.4893432845194026,0.9284179660390821,0.6077230642106959,0.4783940252634616,0
0.3990255929287191,0.9105799748434045,0.5172931103969584,0.745482166236437,0
0.3524873223350372,0.8842252238375117,0.45488828805111203,0.3,0
0.35078295063628046,0.8701219674828246,0.667648363557265,0.6264087238608939,0
0.48256323539013235,0.8960656081972376,0.566832117392977,0.48924769145126273,0
0.8501605390521751,0.934160542711576,0.5156413986718856,0.5835098453698977,0
0.3533849071793143,0.8116045406296333,0.7856696230070513,0.6771887563868659,0
0.44584834517498895,0.8214301137695501,0.4992488905365694,0.43931395189811023,0
0.4100322420634688,0.904173884012914,0.43269896346977355,0.45027201934488487,0
